level_0,level_1,level_2,epoch_signal
8,1,23,2.8583113879272542e-05
8,1,24,2.514720291584287e-05
8,2,0,3.1346557546914474e-05
8,2,1,2.9665351472464964e-05
8,2,2,2.7020674717920636e-05
8,2,3,2.4629402108556058e-05
8,2,4,2.3326670982154766e-05
8,2,5,2.2622362640181367e-05
8,2,6,2.229260313946907e-05
8,2,7,2.1980677011134873e-05
8,2,8,2.2006185063718777e-05
8,2,9,2.1961595084411573e-05
8,2,10,2.1671924655559277e-05
8,2,11,2.0778725175149364e-05
8,2,12,2.026041796120506e-05
8,2,13,2.1038890140244958e-05
8,2,14,2.392913046792716e-05
8,2,15,2.7731957792966923e-05
8,2,16,3.080365468548468e-05
8,2,17,3.148487932398735e-05
8,2,18,3.046256069783211e-05
8,2,19,2.9239574068070555e-05
8,2,20,2.9566491579696404e-05
8,2,21,3.076907351362069e-05
8,2,22,3.1257109833055874e-05
8,2,23,2.9155653171698045e-05
8,2,24,2.5329020368181467e-05
9,0,0,-1.0641975836149986e-05
9,0,1,-9.759003441914965e-06
9,0,2,-7.831864175675274e-06
9,0,3,-6.121318529305137e-06
9,0,4,-5.388247598858513e-06
9,0,5,-5.794593102963165e-06
9,0,6,-6.4617947881470575e-06
9,0,7,-6.5776476801767585e-06
9,0,8,-5.723993029989197e-06
9,0,9,-4.676399545695066e-06
9,0,10,-4.3425913383080255e-06
9,0,11,-5.248688545174911e-06
9,0,12,-6.450067399489765e-06
9,0,13,-6.625862541621364e-06
9,0,14,-4.8461600084915375e-06
9,0,15,-1.9143519524411585e-06
9,0,16,7.410922190884364e-07
9,0,17,1.9453066050772604e-06
9,0,18,2.2609549314833976e-06
9,0,19,2.8808561612094733e-06
9,0,20,4.698322006313271e-06
9,0,21,6.727081299883592e-06
9,0,22,7.312704947081653e-06
9,0,23,5.101864447705289e-06
9,0,24,7.04858586276171e-07
9,1,0,-4.454190341655206e-06
9,1,1,-2.3327349829010285e-06
9,1,2,2.9722094029208876e-07
9,1,3,2.0517093013179007e-06
9,1,4,2.2952554332782388e-06
9,1,5,7.792961812519829e-07
9,1,6,-1.3199084802412292e-06
9,1,7,-2.8164264641821596e-06
9,1,8,-2.514042572502215e-06
9,1,9,-8.414796991808573e-07
9,1,10,1.2923591577182489e-06
9,1,11,2.503842043573011e-06
9,1,12,2.9173389046242663e-06
9,1,13,3.218348185991468e-06
9,1,14,4.8015929484511596e-06
9,1,15,7.697774095613867e-06
9,1,16,1.1423452258133547e-05
9,1,17,1.455765908623351e-05
9,1,18,1.6678676432332787e-05
9,1,19,1.7479629865543985e-05
9,1,20,1.7469644341165484e-05
9,1,21,1.6330323949256148e-05
9,1,22,1.4147997928194668e-05
9,1,23,1.06338784228005e-05
9,1,24,6.605862389033471e-06
9,2,0,-1.4523894276825995e-05
9,2,1,-1.2506818352368745e-05
9,2,2,-9.28763124845186e-06
9,2,3,-7.0150753480766005e-06
9,2,4,-7.278270021967887e-06
9,2,5,-9.872569500432452e-06
9,2,6,-1.3345622772844472e-05
9,2,7,-1.5920806855180213e-05
9,2,8,-1.6922026659131444e-05
9,2,9,-1.670191147572415e-05
9,2,10,-1.620282297650833e-05
9,2,11,-1.5739804310106547e-05
9,2,12,-1.4975523159008815e-05
9,2,13,-1.3116857930896546e-05
9,2,14,-1.0004070067140384e-05
9,2,15,-6.123589355710361e-06
9,2,16,-2.546101897419551e-06
9,2,17,6.060038889961721e-08
9,2,18,1.4642868554718693e-06
9,2,19,2.037683983312867e-06
9,2,20,1.969464058008906e-06
9,2,21,1.2962416087590302e-06
9,2,22,-3.530875172009344e-07
9,2,23,-3.1048497938808016e-06
9,2,24,-6.927060270293581e-06
10,0,0,-2.4339384616520394e-06
10,0,1,-2.484546203692666e-06
10,0,2,-2.8918148449333728e-06
10,0,3,-3.5608715355386433e-06
10,0,4,-4.242254789919663e-06
10,0,5,-4.800562309039753e-06
10,0,6,-5.158637654421107e-06
10,0,7,-5.508664335369717e-06
10,0,8,-6.001939708163062e-06
10,0,9,-6.762991789223502e-06
10,0,10,-7.604539973356424e-06
10,0,11,-8.298684529987118e-06
10,0,12,-8.509185990455536e-06
10,0,13,-8.05174798362699e-06
10,0,14,-6.670138927150724e-06
10,0,15,-4.312789015476241e-06
10,0,16,-1.1128096214017865e-06
10,0,17,2.223341140440626e-06
10,0,18,4.777527718283648e-06
10,0,19,5.705187589659356e-06
10,0,20,5.078482793765816e-06
10,0,21,3.763881669935869e-06
10,0,22,3.0853433150243874e-06
10,0,23,3.5424524485638722e-06
