level_0,level_1,level_2,epoch_signal
7,1,7,-2.219158083206535e-05
7,1,8,-2.1129382681632524e-05
7,1,9,-1.9210913446615087e-05
7,1,10,-1.7805038343538166e-05
7,1,11,-1.7592463962714578e-05
7,1,12,-1.883058458453915e-05
7,1,13,-2.0165944015751685e-05
7,1,14,-2.0664408237794905e-05
7,1,15,-1.9516791798890256e-05
7,1,16,-1.7579790699553347e-05
7,1,17,-1.564718718906398e-05
7,1,18,-1.4960444464224491e-05
7,1,19,-1.5352327547163923e-05
7,1,20,-1.6523234326738627e-05
7,1,21,-1.7088670829235324e-05
7,1,22,-1.6637820474528823e-05
7,1,23,-1.4861393941363599e-05
7,1,24,-1.3097364184966147e-05
7,2,0,-1.8531183289828643e-05
7,2,1,-1.9594384067235645e-05
7,2,2,-1.830636929292409e-05
7,2,3,-1.5405692331484588e-05
7,2,4,-1.2632120530692791e-05
7,2,5,-1.1218009043473883e-05
7,2,6,-1.0882564109397142e-05
7,2,7,-1.0357387663766928e-05
7,2,8,-8.831858708346018e-06
7,2,9,-6.917439271396982e-06
7,2,10,-6.070386097651139e-06
7,2,11,-7.119681792254473e-06
7,2,12,-9.297985663886898e-06
7,2,13,-1.0781213656300135e-05
7,2,14,-1.0209791223385052e-05
7,2,15,-7.78798869541643e-06
7,2,16,-5.014574782907213e-06
7,2,17,-3.412254642086172e-06
7,2,18,-3.4156379624271827e-06
7,2,19,-4.2835262049095875e-06
7,2,20,-4.8617953140416405e-06
7,2,21,-4.4130080571473836e-06
7,2,22,-2.9252398671152416e-06
7,2,23,-8.986701820720664e-07
7,2,24,9.749741511531977e-07
8,0,0,9.700634981468466e-06
8,0,1,9.800448024698688e-06
8,0,2,9.45714651147308e-06
8,0,3,8.145869045130818e-06
8,0,4,6.07100455405756e-06
8,0,5,4.37585228764325e-06
8,0,6,4.249183684458898e-06
8,0,7,5.8025599128715296e-06
8,0,8,7.791786745347628e-06
8,0,9,8.66446875257557e-06
8,0,10,7.898243465574359e-06
8,0,11,6.4420121866950704e-06
8,0,12,5.725929526137068e-06
8,0,13,6.3159147461919435e-06
8,0,14,7.358446710496345e-06
8,0,15,7.4055578091544315e-06
8,0,16,5.658755701654674e-06
8,0,17,2.645720854477522e-06
8,0,18,-2.7369929237855935e-07
8,0,19,-1.88484612488657e-06
8,0,20,-1.8874414590062228e-06
8,0,21,-8.816259782584528e-07
8,0,22,5.426921997163562e-08
8,0,23,-7.182412638418688e-09
8,0,24,-1.4084462446371462e-06
8,1,0,1.7894272144239722e-05
8,1,1,1.8919640851872274e-05
8,1,2,1.9330632054982808e-05
8,1,3,1.896752392964473e-05
8,1,4,1.8325429391774224e-05
8,1,5,1.7936474154222368e-05
8,1,6,1.86246531531163e-05
8,1,7,2.0092430649305587e-05
8,1,8,2.153282289581854e-05
8,1,9,2.1680604873122343e-05
8,1,10,2.0631141103895616e-05
8,1,11,1.9269623149478776e-05
8,1,12,1.9058399186408503e-05
8,1,13,1.9952260778971173e-05
8,1,14,2.0935370724150843e-05
8,1,15,2.028500051196665e-05
8,1,16,1.7828747779373042e-05
8,1,17,1.4479588059869973e-05
8,1,18,1.219066925817235e-05
8,1,19,1.1728900601307309e-05
8,1,20,1.3015474735989787e-05
8,1,21,1.4700571992629346e-05
8,1,22,1.59865014774576e-05
8,1,23,1.6153065612026533e-05
8,1,24,1.5490059971661266e-05
8,2,0,3.736824929750709e-06
8,2,1,3.028202490544635e-06
8,2,2,1.995928535235446e-06
8,2,3,1.8485349121750874e-06
8,2,4,3.0832889483614102e-06
8,2,5,5.391110324424472e-06
8,2,6,7.562291397244353e-06
8,2,7,8.766675585896529e-06
8,2,8,8.802516953638074e-06
8,2,9,8.48120847782058e-06
8,2,10,8.543975254710393e-06
8,2,11,9.373641799882303e-06
8,2,12,1.0361175527357316e-05
8,2,13,1.0768593507630279e-05
8,2,14,9.885379551598868e-06
8,2,15,7.83378793889713e-06
8,2,16,4.975323901376856e-06
8,2,17,2.0671057735557592e-06
8,2,18,-4.142964888049697e-07
8,2,19,-1.7742755781634793e-06
8,2,20,-1.7051448848515914e-06
8,2,21,-5.8670969757499874e-08
8,2,22,2.3543307530174884e-06
8,2,23,4.501061333708447e-06
8,2,24,5.313495500610142e-06
9,0,0,1.4141379717050187e-05
9,0,1,1.4421026786543825e-05
9,0,2,1.479304359451746e-05
9,0,3,1.4287849111580832e-05
9,0,4,1.3413220785662094e-05
9,0,5,1.2634898491351281e-05
9,0,6,1.2648249873772259e-05
9,0,7,1.26903733034115e-05
9,0,8,1.2341275762264067e-05
9,0,9,1.1206222719559037e-05
9,0,10,1.0476326289466785e-05
9,0,11,1.0862131037324755e-05
9,0,12,1.2896362942496132e-05
9,0,13,1.5275362466374222e-05
9,0,14,1.6938624573888247e-05
9,0,15,1.6698964712846495e-05
9,0,16,1.5104860583485817e-05
9,0,17,1.2641423570236912e-05
9,0,18,1.05429565999073e-05
9,0,19,8.894912157970101e-06
9,0,20,8.165859738973671e-06
9,0,21,7.848003705095553e-06
9,0,22,8.172018837185855e-06
9,0,23,8.57154094813825e-06
9,0,24,9.383434511381155e-06
9,1,0,1.1579683805140609e-05
9,1,1,9.873746022796197e-06
9,1,2,1.0035371237263025e-05
9,1,3,1.0545291454740484e-05
9,1,4,1.0221576092108353e-05
9,1,5,8.559745165478364e-06
9,1,6,6.727410900768426e-06
9,1,7,5.695580051284544e-06
9,1,8,6.0783965633058395e-06
9,1,9,6.9271017432526e-06
9,1,10,7.41581618194753e-06
9,1,11,6.84395355359023e-06
