level_0,level_1,level_2,signal
2,1,21,-5.4854394783191665e-06
2,1,22,-4.548887659010665e-06
2,1,23,-3.897658883815204e-06
2,1,24,-3.3966346160472865e-06
2,1,25,-2.564095886564379e-06
2,1,26,-1.328575146333037e-06
2,1,27,1.3489251872222575e-08
2,1,28,8.334384926047788e-07
2,1,29,8.783235119976345e-07
2,1,30,2.1127739588479817e-07
2,1,31,-7.206531898256632e-07
2,1,32,-1.679799813720674e-06
2,1,33,-2.4837374809917985e-06
2,1,34,-3.1453252190958734e-06
2,1,35,-3.4648525404628737e-06
2,1,36,-3.382009213429081e-06
2,2,0,-9.982557970537734e-06
2,2,1,-1.038230272579644e-05
2,2,2,-1.1337330384549949e-05
2,2,3,-1.3194457475199659e-05
2,2,4,-1.5768014653388626e-05
2,2,5,-1.8150832599879538e-05
2,2,6,-1.9508542318024368e-05
2,2,7,-1.9319047275096878e-05
2,2,8,-1.7849395492198247e-05
2,2,9,-1.55867094284737e-05
2,2,10,-1.3097860405282828e-05
2,2,11,-1.046503254788976e-05
2,2,12,-7.773802760644669e-06
2,2,13,-5.1799834953897956e-06
2,2,14,-3.430723205573457e-06
2,2,15,-3.2149295772555028e-06
2,2,16,-4.884515947222015e-06
2,2,17,-7.703728739414046e-06
2,2,18,-1.0471722791015694e-05
2,2,19,-1.1949264622468717e-05
2,2,20,-1.1905615424495045e-05
2,2,21,-1.077067661432626e-05
2,2,22,-9.45494480666622e-06
2,2,23,-8.330751858457949e-06
2,2,24,-7.4770193555227554e-06
2,2,25,-6.590419896363017e-06
2,2,26,-5.753114323178146e-06
2,2,27,-5.057773962895742e-06
2,2,28,-4.849195901851294e-06
2,2,29,-5.17753695460557e-06
2,2,30,-6.310844131255061e-06
2,2,31,-8.323572670973056e-06
2,2,32,-1.1360743688905515e-05
2,2,33,-1.4860887534706105e-05
2,2,34,-1.8004174030448105e-05
2,2,35,-1.9701851417990046e-05
2,2,36,-1.9705279849268936e-05
3,0,0,-3.66142672645657e-06
3,0,1,-4.881722343254421e-06
3,0,2,-7.614179162147329e-06
3,0,3,-1.0833048306711736e-05
3,0,4,-1.3290724216635883e-05
3,0,5,-1.4295627110386296e-05
3,0,6,-1.4116436278785558e-05
3,0,7,-1.3626588245877445e-05
3,0,8,-1.3623658945298325e-05
3,0,9,-1.4296782532472645e-05
3,0,10,-1.527287990959927e-05
3,0,11,-1.598474069568873e-05
3,0,12,-1.610524074191586e-05
3,0,13,-1.5620279242214248e-05
3,0,14,-1.4731772754535415e-05
3,0,15,-1.363745707152347e-05
3,0,16,-1.24993939651086e-05
3,0,17,-1.140393377394689e-05
3,0,18,-1.0388585515289908e-05
3,0,19,-9.35974181024904e-06
3,0,20,-8.171209750687102e-06
3,0,21,-6.688489620122902e-06
3,0,22,-4.979462466129473e-06
3,0,23,-3.290083672168048e-06
3,0,24,-1.9904810256885327e-06
3,0,25,-1.3243898335520523e-06
3,0,26,-1.3406295892899606e-06
3,0,27,-1.8558479772820763e-06
3,0,28,-2.657756925641196e-06
3,0,29,-3.5914949501994237e-06
3,0,30,-4.656554371006665e-06
3,0,31,-5.837839940474776e-06
3,0,32,-7.019189902168733e-06
3,0,33,-7.876177668589019e-06
3,0,34,-8.123419805173497e-06
3,0,35,-7.723702698554137e-06
3,0,36,-7.096168079682335e-06
3,1,0,-6.3426473424605615e-06
3,1,1,-6.240863969879059e-06
3,1,2,-6.704746292462516e-06
3,1,3,-7.605969699048915e-06
3,1,4,-8.615288371541176e-06
3,1,5,-9.546108918951583e-06
3,1,6,-1.0432481368230376e-05
3,1,7,-1.150813058170498e-05
3,1,8,-1.2871429690572314e-05
3,1,9,-1.4408151251757905e-05
3,1,10,-1.576389937170072e-05
3,1,11,-1.6625850068883595e-05
3,1,12,-1.6794007638193777e-05
3,1,13,-1.6280755759675138e-05
3,1,14,-1.5141214178651034e-05
3,1,15,-1.3510610934970688e-05
3,1,16,-1.1536355476902504e-05
3,1,17,-9.517373979117704e-06
3,1,18,-7.777480757273445e-06
3,1,19,-6.603456957410378e-06
3,1,20,-5.993324610421613e-06
3,1,21,-5.727098044947318e-06
3,1,22,-5.4242755949156435e-06
3,1,23,-4.878658437457433e-06
